language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
german,60,42,0.33999999999999997,0.0,0.7307991981506348,0.786196768283844,0.1299617886543274,0.8029694557189941,0.28,0.0,0.7361670136451721,0.806689441204071,0.1583249717950821,0.8306640386581421,3.7807464599609375,3.797839879989624,0.0958884134888649,0.1588466316461563,0.05789375305175781,0.09520795196294785,50
german,60,73,0.36,0.0,0.728039026260376,0.7858485579490662,0.14687742292881012,0.7973452210426331,0.31999999999999995,0.0,0.7257617115974426,0.798583984375,0.15545912086963654,0.82373046875,3.7731287479400635,3.7948861122131348,0.12512433528900146,0.25090235471725464,0.0866074338555336,0.1892285794019699,50
german,10,73,0.22,0.01,0.7190090417861938,0.8125705718994141,0.1572640836238861,0.8032025694847107,0.22999999999999998,0.0,0.7169140577316284,0.8324609398841858,0.1835479736328125,0.8158984184265137,3.8285162448883057,3.802440881729126,0.07776554673910141,0.13570338487625122,0.045690618455410004,0.09623739868402481,50
german,10,42,0.28,0.02000000000000001,0.7132109999656677,0.8152970671653748,0.16800737380981445,0.7986505031585693,0.24,0.0,0.7099316120147705,0.8350976705551147,0.18738768994808197,0.8269726634025574,3.8530166149139404,3.8026819229125977,0.08103827387094498,0.11870075017213821,0.03390882909297943,0.059706613421440125,50
dutch,10,37,0.22,0.0,0.6835509538650513,0.7823672294616699,0.23198917508125305,0.7871057391166687,0.22999999999999998,0.0,0.6734960675239563,0.7998730540275574,0.24689574539661407,0.8005077838897705,3.794795513153076,3.7915537357330322,0.13016463816165924,0.15168841183185577,0.055269546806812286,0.06372061371803284,50
dutch,60,37,0.33999999999999997,0.03000000000000001,0.7545871734619141,0.7999706268310547,0.22940485179424286,0.7854085564613342,0.24,0.02000000000000001,0.7397265434265137,0.8116308450698853,0.2392309606075287,0.8076708912849426,3.792396306991577,3.820065498352051,0.12863612174987793,0.17874301970005035,0.042549505829811096,0.08002210408449173,50
dutch,30,73,0.5,0.0,0.7556816339492798,0.7694250345230103,0.2238042801618576,0.8137651681900024,0.39,0.0,0.7418847680091858,0.7837207317352295,0.2344079613685608,0.8190136551856995,3.7900729179382324,3.801532506942749,0.10442372411489487,0.13094837963581085,0.035766080021858215,0.040961604565382004,50
dutch,30,42,0.44999999999999996,0.0,0.745186448097229,0.7616269588470459,0.22291192412376404,0.8003051280975342,0.35000000000000003,0.0,0.7259863018989563,0.78369140625,0.22868286073207855,0.8159277439117432,3.7997422218322754,3.808842182159424,0.10933548212051392,0.20339244604110718,0.03251653537154198,0.12589651346206665,50
dutch,3,42,0.16000000000000003,0.0,0.6132935881614685,0.7725843191146851,0.2046041488647461,0.8156901001930237,0.09999999999999999,0.0,0.5999804735183716,0.7929883003234863,0.24026978015899658,0.8296093940734863,3.7306649684906006,3.8125622272491455,0.12222253531217575,0.14640796184539795,0.058250654488801956,0.07361447066068649,50
dutch,3,73,0.17,0.0,0.6516911387443542,0.7990246415138245,0.21997873485088348,0.8019078969955444,0.07000000000000003,0.0,0.6273974776268005,0.8064062595367432,0.22804749011993408,0.8136621117591858,3.7418694496154785,3.8637945652008057,0.09478752315044403,0.15851856768131256,0.035369571298360825,0.08962620049715042,50
dutch,3,37,0.21999999999999997,0.0,0.597654402256012,0.7564171552658081,0.19226954877376556,0.8133242726325989,0.16000000000000003,0.0,0.5922265648841858,0.7756738066673279,0.2253076136112213,0.8234667778015137,3.7973575592041016,3.8015801906585693,0.1583295613527298,0.18031799793243408,0.07012667506933212,0.08972221612930298,50
dutch,30,37,0.42999999999999994,0.0,0.7615260481834412,0.7870559692382812,0.20714931190013885,0.7923641800880432,0.35,0.0,0.7420458793640137,0.8020117282867432,0.21610595285892487,0.8104199171066284,3.770925521850586,3.8191308975219727,0.10139264911413193,0.21209320425987244,0.04364635422825813,0.12734879553318024,50
