language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
spanish,10,73,0.21999999999999997,0.010000000000000009,0.689571738243103,0.8000602722167969,0.15354421734809875,0.7878650426864624,0.1,0.03000000000000001,0.6648730635643005,0.8369433879852295,0.1628500372171402,0.8141259551048279,3.967041015625,3.9466922283172607,0.045496366918087006,0.05036042258143425,0.0220346599817276,0.02197810634970665,50
spanish,10,42,0.19999999999999998,0.0,0.6648412346839905,0.7929798364639282,0.1585683673620224,0.8015199303627014,0.19000000000000003,0.0,0.6297851800918579,0.8064355254173279,0.17324699461460114,0.8302832245826721,3.8838229179382324,3.932374954223633,0.04374779388308525,0.049155596643686295,0.024152766913175583,0.023160500451922417,50
french,10,37,0.28,0.03000000000000001,0.70795738697052,0.7687429785728455,0.1720557063817978,0.7892927527427673,0.27,0.010000000000000009,0.6715624928474426,0.7893945574760437,0.21229705214500427,0.7939794659614563,3.935981512069702,3.911639928817749,0.04930059611797333,0.06517580896615982,0.029266102239489555,0.030045831575989723,50
french,60,37,0.09,0.0,0.6078895926475525,0.7951023578643799,0.12697745859622955,0.7681415677070618,0.060000000000000026,0.0,0.5032617449760437,0.8095507621765137,0.1237899586558342,0.7908691167831421,3.8645734786987305,3.0643138885498047,0.053251247853040695,0.11282242834568024,0.02712281234562397,0.05750434473156929,50
french,30,73,0.30000000000000004,0.0,0.7258144617080688,0.7769882678985596,0.15082180500030518,0.7872219681739807,0.28,0.0,0.6931054592132568,0.7966406345367432,0.1833990514278412,0.7989941239356995,3.8949756622314453,3.922039747238159,0.05872043967247009,0.08973083645105362,0.02784285694360733,0.03856395184993744,50
french,30,42,0.38,0.0,0.7440568804740906,0.7892875075340271,0.1711493730545044,0.7843655943870544,0.21999999999999997,0.0,0.7057909965515137,0.8129589557647705,0.19551697373390198,0.8062402606010437,3.8882458209991455,3.888406276702881,0.08220622688531876,0.09292393922805786,0.055548567324876785,0.052886828780174255,50
french,3,42,0.17000000000000004,0.02000000000000001,0.5677810311317444,0.7667010426521301,0.1925508677959442,0.7677513360977173,0.05000000000000003,0.0,0.5404858589172363,0.788525402545929,0.2319018542766571,0.7796435356140137,3.895684003829956,3.952526807785034,0.06556818634271622,0.09558762609958649,0.03940387815237045,0.0469684973359108,50
french,3,73,0.16,0.0,0.600088357925415,0.7786474823951721,0.16100428998470306,0.7706384062767029,0.07000000000000003,0.0,0.5484716892242432,0.8025048971176147,0.22258728742599487,0.7995019555091858,3.8503262996673584,3.935068368911743,0.06410886347293854,0.07564309239387512,0.03216935321688652,0.03037901222705841,50
french,3,37,0.14,0.0,0.5903850793838501,0.7848407030105591,0.2075677514076233,0.7766557931900024,0.060000000000000026,0.0,0.543408215045929,0.8063281178474426,0.24668823182582855,0.7918164134025574,3.948930263519287,3.922647476196289,0.08653001487255096,0.09383411705493927,0.0564524382352829,0.04405020549893379,50
french,30,37,0.35,0.0,0.72210693359375,0.7641021013259888,0.15244247019290924,0.7896338701248169,0.29000000000000004,0.0,0.6894140839576721,0.7837207317352295,0.16408812999725342,0.8041601777076721,3.905749797821045,3.9284820556640625,0.21202832460403442,0.10506807267665863,0.14070697128772736,0.06453751027584076,50
french,60,42,0.13,0.0,0.5917055010795593,0.7991247773170471,0.14905279874801636,0.7925968766212463,0.03000000000000002,0.0,0.48820799589157104,0.8203222751617432,0.13102450966835022,0.7966113090515137,3.9328725337982178,3.0419836044311523,0.12936672568321228,0.10858127474784851,0.08751849830150604,0.057604726403951645,50
